What does a person who is considered good known for? Choices: compliments | green thumb | ride horses | contribution to society | wear outrageous clothing
What activity should I partake in to have fun? Choices: spontaneous | work less | do enjoy | death | do like
Sarah rented a cabin in the woods, but it was so large and spacious that it felt more like what? Choices: palace | villa | spacecraft | hall | liner
Dan found a bunch of ball bearings behind a wall when he was doing renovations.  Where might that wall have been? Choices: high quality motor | skatepark | machines | church | can
What makes it possible for your bones to move? Choices: flesh | human body vertebrates | skin and | muscle | cartilage
The man lost his keys while walking in a crime-ridden area, where did he look? Choices: cabinet | outside | front pocket | piano | purse
Where would you put some coffee if you do not need it immediately? Choices: container | cryogenic pod | train station | cup | internet cafe
What is a light source that does not require electricity? Choices: hallway | light switch | candle | lamp | house
Where would you put coins if you want to bring them with you? Choices: medium | water fountain | wishing well | desk | purse
What would someone be if he or she is not normal? Choices: unconventional | orthodox | ill | reverse | tangential
Where does litter end up when it's tossed from a car? Choices: roadsides | street corner | not in the garbage | park | ground
Killing will result in what kind of trial? Choices: criminal trial | guilty conscience | trial of the sword | going to jail | no longer live
How would chicken be served? Choices: freezer | eaten | plate | fast food restaurant | dish
What happens soon after christmas? Choices: buy presents for others | summer | easter | see work | halloween
The trees turned color and it got cold, fall had officially taken over what? Choices: the universe | stand up | summer | feel stupid | standing
Where would you find a shelf with toys for young people learning? Choices: corner | school building | wall | library | bookstore
Why will breathing fresh air help you when deciding whether to do something? Choices: oxygen intake | new lungs | think more clearly | feeling refreshed | silence
Having fun with people you care about will likely cause you to do what? Choices: better mood | smiling | feeling better | feeling happy | being excited
He liked to write every address out on an index card, then he would sort and store them in his what? Choices: office supply store | library | address book | oral report | card catalogue
